,XLB,XLE,XLC,XLF,USDOLLAR
2002-06-19 20:00:00,0.0,0.0,0.0,0.9999917223551916,8.277644808363239e-06
2002-06-20 20:00:00,0.0,0.0,0.0,0.9999915510832145,8.44891678560618e-06
2002-06-23 20:00:00,0.0,0.0,0.0,0.9999914555523454,8.544447654582582e-06
2002-06-24 20:00:00,0.0,0.0,0.0,0.9999914781129067,8.521887093242544e-06
2002-06-25 20:00:00,0.0,0.0,0.0,0.999991394177232,8.60582276789506e-06
2002-06-26 20:00:00,0.0,0.0,0.0,0.9999912263371541,8.773662845996985e-06
2002-06-27 20:00:00,0.0,0.0,0.0,0.9999914087889711,8.591211028939824e-06
2002-06-30 20:00:00,0.0,0.0,0.0,0.9999915167972993,8.483202700825163e-06
2002-07-01 20:00:00,0.0,0.0,0.0,0.999991336250614,8.663749385953922e-06
2002-07-02 20:00:00,0.0,0.0,0.0,0.9999912135343022,8.786465697792146e-06
2002-07-04 20:00:00,0.0,0.0,0.0,0.9999911133158673,8.886684132692467e-06
2002-07-07 20:00:00,0.0,0.0,0.0,0.9999914399054224,8.560094577604867e-06
2002-07-08 20:00:00,0.0,0.0,0.0,0.9999913936693284,8.606330671545582e-06
2002-07-09 20:00:00,0.0,0.0,0.0,0.9999911606285169,8.839371483038417e-06
2002-07-10 20:00:00,0.0,0.0,0.0,0.9999908680677129,9.131932287136265e-06
2002-07-11 20:00:00,0.0,0.0,0.0,0.9999909899339432,9.010066056803468e-06
2002-07-14 20:00:00,0.0,0.0,0.0,0.9999908534313457,9.146568654182567e-06
2002-07-15 20:00:00,0.0,0.0,0.0,0.9999908519795229,9.148020477195455e-06
2002-07-16 20:00:00,0.0,0.0,0.0,0.9999906625769889,9.3374230111968e-06
2002-07-17 20:00:00,0.0,0.0,0.0,0.9999906036009064,9.396399093507927e-06
2002-07-18 20:00:00,0.0,0.0,0.0,0.9999902638748929,9.73612510720814e-06
2002-07-21 20:00:00,0.0,0.0,0.0,0.9999900492594888,9.95074051115692e-06
2002-07-22 20:00:00,0.0,0.0,0.0,0.9999896975555983,1.0302444401633129e-05
2002-07-23 20:00:00,0.0,0.0,0.0,0.9999890746300526,1.092536994735101e-05
2002-07-24 20:00:00,0.0,0.0,0.0,0.9999896942847551,1.0305715244767563e-05
2002-07-25 20:00:00,0.0,0.0,0.0,0.9999896175982428,1.038240175721111e-05
2002-07-28 20:00:00,0.0,0.0,0.0,0.9999899240931724,1.0075906827572305e-05
2002-07-29 20:00:00,0.0,0.0,0.0,0.9999905542744131,9.445725586844741e-06
2002-07-30 20:00:00,0.0,0.0,0.0,0.9999905735870935,9.426412906456689e-06
2002-07-31 20:00:00,0.0,0.0,0.0,0.9999907152479314,9.284752068583605e-06
2002-08-01 20:00:00,0.0,0.0,0.0,0.9999904783160122,9.521683987877565e-06
2002-08-04 20:00:00,0.0,0.0,0.0,0.9999902290586484,9.770941351636943e-06
2002-08-05 20:00:00,0.0,0.0,0.0,0.9999898282514947,1.0171748505245611e-05
2002-08-06 20:00:00,0.0,0.0,0.0,0.9999901495240457,9.85047595430958e-06
2002-08-07 20:00:00,0.0,0.0,0.0,0.999990273228816,9.72677118402878e-06
2002-08-08 20:00:00,0.0,0.0,0.0,0.9999907545315156,9.24546848432919e-06
2002-08-11 20:00:00,0.0,0.0,0.0,0.9999908321999063,9.167800093797265e-06
2002-08-12 20:00:00,0.0,0.0,0.0,0.9999907275817868,9.27241821320808e-06
2002-08-13 20:00:00,0.0,0.0,0.0,0.9999905000222054,9.499977794662065e-06
2002-08-14 20:00:00,0.0,0.0,0.0,0.9999908630224607,9.13697753936882e-06
2002-08-15 20:00:00,0.0,0.0,0.0,0.9999909731530068,9.026846993149751e-06
2002-08-18 20:00:00,0.0,0.0,0.0,0.9999909066350423,9.093364957775236e-06
2002-08-19 20:00:00,0.0,0.0,0.0,0.9999911308626213,8.869137378771224e-06
2002-08-20 20:00:00,0.0,0.0,0.0,0.9999910067210568,8.99327894321091e-06
2002-08-21 20:00:00,0.0,0.0,0.0,0.9999910241123662,8.975887633787088e-06
2002-08-22 20:00:00,0.0,0.0,0.0,0.9999911266385896,8.87336141045755e-06
2002-08-25 20:00:00,0.0,0.0,0.0,0.9999909340131513,9.065986848778734e-06
2002-08-26 20:00:00,0.0,0.0,0.0,0.9999910646995771,8.935300422800205e-06
2002-08-27 20:00:00,0.0,0.0,0.0,0.9999909806742815,9.019325718617184e-06
2002-08-28 20:00:00,0.0,0.0,0.0,0.9999908289607675,9.17103923256357e-06
2002-08-29 20:00:00,0.0,0.0,0.0,0.9999908353369592,9.16466304078904e-06
2002-09-02 20:00:00,0.0,0.0,0.0,0.9999908533998157,9.146600184246872e-06
2002-09-03 20:00:00,0.0,0.0,0.0,0.9999903808264193,9.619173580584462e-06
2002-09-04 20:00:00,0.0,0.0,0.0,0.999990556905612,9.443094387998667e-06
2002-09-05 20:00:00,0.0,0.0,0.0,0.9999904121206813,9.587879318788157e-06
2002-09-08 20:00:00,0.0,0.0,0.0,0.9999905539075946,9.446092405342324e-06
2002-09-09 20:00:00,0.0,0.0,0.0,0.9999906995776262,9.300422373786333e-06
2002-09-10 20:00:00,0.0,0.0,0.0,0.9999906414109049,9.35858909502427e-06
2002-09-11 20:00:00,0.0,0.0,0.0,0.9999905866530728,9.413346927120274e-06
2002-09-12 20:00:00,0.0,0.0,0.0,0.9999903137439564,9.686256043696975e-06
2002-09-15 20:00:00,0.0,0.0,0.0,0.9999903858261152,9.61417388486292e-06
2002-09-16 20:00:00,0.0,0.0,0.0,0.9999903627619308,9.637238069176612e-06
2002-09-17 20:00:00,0.0,0.0,0.0,0.9999901493877598,9.850612240332891e-06
2002-09-18 20:00:00,0.0,0.0,0.0,0.9999900659543806,9.934045619477576e-06
2002-09-19 20:00:00,0.0,0.0,0.0,0.9999897080120587,1.0291987941395586e-05
2002-09-22 20:00:00,0.0,0.0,0.0,0.9999896576444468,1.0342355553204046e-05
2002-09-23 20:00:00,0.0,0.0,0.0,0.9999896609976365,1.033900236356754e-05
2002-09-24 20:00:00,0.0,0.0,0.0,0.9999894557036447,1.054429635534289e-05
2002-09-25 20:00:00,0.0,0.0,0.0,0.999989657715187,1.0342284813085612e-05
2002-09-26 20:00:00,0.0,0.0,0.0,0.9999899473118611,1.0052688138939216e-05
2002-09-29 20:00:00,0.0,0.0,0.0,0.9999896243748834,1.0375625116719598e-05
2002-09-30 20:00:00,0.0,0.0,0.0,0.9999896327644795,1.0367235520423826e-05
2002-10-01 20:00:00,0.0,0.0,0.0,0.9999900545326397,9.945467360414445e-06
2002-10-02 20:00:00,0.0,0.0,0.0,0.9999896394952144,1.0360504785612931e-05
2002-10-03 20:00:00,0.0,0.0,0.0,0.9999892047984267,1.079520157327444e-05
2002-10-06 20:00:00,0.0,0.0,0.0,0.9999888955649061,1.110443509388475e-05
2002-10-07 20:00:00,0.0,0.0,0.0,0.9999885315154643,1.1468484535782715e-05
2002-10-08 20:00:00,0.0,0.0,0.0,0.9999889549509863,1.1045049013645464e-05
2002-10-09 20:00:00,0.0,0.0,0.0,0.9999884661982391,1.1533801760797327e-05
2002-10-10 20:00:00,0.0,0.0,0.0,0.999989041734213,1.095826578697786e-05
2002-10-13 20:00:00,0.0,0.0,0.0,0.9999895877235296,1.0412276470306246e-05
2002-10-14 20:00:00,0.0,0.0,0.0,0.9999896613114072,1.0338688592800918e-05
2002-10-15 20:00:00,0.0,0.0,0.0,0.9999903521190545,9.64788094540683e-06
2002-10-16 20:00:00,0.0,0.0,0.0,0.9999901739404301,9.826059569988764e-06
2002-10-17 20:00:00,0.0,0.0,0.0,0.9999904562876207,9.54371237925878e-06
2002-10-20 20:00:00,0.0,0.0,0.0,0.9999904462771826,9.553722817357168e-06
2002-10-21 20:00:00,0.0,0.0,0.0,0.9999905994901727,9.400509827286131e-06
2002-10-22 20:00:00,0.0,0.0,0.0,0.9999905107808823,9.489219117764882e-06
2002-10-23 20:00:00,0.0,0.0,0.0,0.9999905134703929,9.486529607065273e-06
2002-10-24 20:00:00,0.0,0.0,0.0,0.9999903370535898,9.662946410331208e-06
2002-10-27 19:00:00,0.0,0.0,0.0,0.9999905728883675,9.427111632546697e-06
2002-10-28 19:00:00,0.0,0.0,0.0,0.9999905465137505,9.453486249413761e-06
2002-10-29 19:00:00,0.0,0.0,0.0,0.9999904399169055,9.56008309452642e-06
2002-10-30 19:00:00,0.0,0.0,0.0,0.9999905435124341,9.456487565960501e-06
2002-10-31 19:00:00,0.0,0.0,0.0,0.9999904665553215,9.53344467834691e-06
2002-11-03 19:00:00,0.0,0.0,0.0,0.9999905983924458,9.40160755432843e-06
2002-11-04 19:00:00,0.0,0.0,0.0,0.9999906743412909,9.325658709117408e-06
2002-11-05 19:00:00,0.0,0.0,0.0,0.9999907050954113,9.294904588634738e-06
2002-11-06 19:00:00,0.0,0.0,0.0,0.9999907236551367,9.276344863263381e-06
2002-11-07 19:00:00,0.0,0.0,0.0,0.9999903736428966,9.626357103498568e-06
2002-11-10 19:00:00,0.0,0.0,0.0,0.9999903201685452,9.679831454782608e-06
2002-11-11 19:00:00,0.0,0.0,0.0,0.9999902130168177,9.786983182382475e-06
2002-11-12 19:00:00,0.0,0.0,0.0,0.9999903127354273,9.68726457278991e-06
2002-11-13 19:00:00,0.0,0.0,0.0,0.999990263019364,9.736980635989127e-06
2002-11-14 19:00:00,0.0,0.0,0.0,0.9999905477727451,9.452227254892844e-06
2002-11-17 19:00:00,0.0,0.0,0.0,0.9999906325868047,9.36741319543664e-06
2002-11-18 19:00:00,0.0,0.0,0.0,0.9999904652780417,9.534721958207312e-06
2002-11-19 19:00:00,0.0,0.0,0.0,0.9999904679863417,9.532013658195627e-06
2002-11-20 19:00:00,0.0,0.0,0.0,0.999990700904463,9.299095536983996e-06
2002-11-21 19:00:00,0.0,0.0,0.0,0.9999909149851461,9.085014853882185e-06
2002-11-24 19:00:00,0.0,0.0,0.0,0.9999908518606082,9.148139391773817e-06
2002-11-25 19:00:00,0.0,0.0,0.0,0.9999908348570831,9.16514291693592e-06
2002-11-26 19:00:00,0.0,0.0,0.0,0.9999905771080059,9.422891994199795e-06
2002-11-28 19:00:00,0.0,0.0,0.0,0.9999908591442991,9.140855700858618e-06
2002-12-01 19:00:00,0.0,0.0,0.0,0.9999907795511669,9.220448833126159e-06
2002-12-02 19:00:00,0.0,0.0,0.0,0.999990778087617,9.221912382936152e-06
2002-12-03 19:00:00,0.0,0.0,0.0,0.9999906406360723,9.359363927623505e-06
2002-12-04 19:00:00,0.0,0.0,0.0,0.9999906391504729,9.360849527038748e-06
2002-12-05 19:00:00,0.0,0.0,0.0,0.9999904723985261,9.527601473883214e-06
2002-12-08 19:00:00,0.0,0.0,0.0,0.9999905459855426,9.45401445736811e-06
2002-12-09 19:00:00,0.0,0.0,0.0,0.9999903587505398,9.641249460301213e-06
2002-12-10 19:00:00,0.0,0.0,0.0,0.9999905013938147,9.498606185318905e-06
2002-12-11 19:00:00,0.0,0.0,0.0,0.9999905082344172,9.491765582892789e-06
2002-12-12 19:00:00,0.0,0.0,0.0,0.9999904648346088,9.535165391116009e-06
2002-12-15 19:00:00,0.0,0.0,0.0,0.999990352627713,9.647372287097369e-06
2002-12-16 19:00:00,0.0,0.0,0.0,0.9999906191239288,9.380876071145383e-06
2002-12-17 19:00:00,0.0,0.0,0.0,0.9999905726222634,9.427377736522081e-06
2002-12-18 19:00:00,0.0,0.0,0.0,0.9999903909310207,9.609068979269037e-06
2002-12-19 19:00:00,0.0,0.0,0.0,0.9999903032122167,9.69678778325409e-06
2002-12-22 19:00:00,0.0,0.0,0.0,0.9999905084813251,9.49151867491657e-06
2002-12-23 19:00:00,0.0,0.0,0.0,0.9999904859762898,9.514023710243359e-06
2002-12-25 19:00:00,0.0,0.0,0.0,0.9999903995089118,9.600491088137576e-06
2002-12-26 19:00:00,0.0,0.0,0.0,0.9999903678849115,9.632115088628696e-06
2002-12-29 19:00:00,0.0,0.0,0.0,0.9999901861651609,9.813834839109361e-06
2002-12-30 19:00:00,0.0,0.0,0.0,0.9999902557302329,9.744269767072742e-06
2003-01-01 19:00:00,0.0,0.0,0.0,0.9999902187454085,9.781254591495668e-06
2003-01-02 19:00:00,0.0,0.0,0.0,0.9999905604402869,9.439559713111671e-06
2003-01-05 19:00:00,0.0,0.0,0.0,0.9999905506548618,9.44934513831601e-06
2003-01-06 19:00:00,0.0,0.0,0.0,0.9999908581614608,9.141838539226727e-06
2003-01-07 19:00:00,0.0,0.0,0.0,0.9999907546425906,9.245357409395157e-06
2003-01-08 19:00:00,0.0,0.0,0.0,0.9999906568975365,9.343102463515161e-06
2003-01-09 19:00:00,0.0,0.0,0.0,0.9999908382467017,9.161753298358032e-06
2003-01-12 19:00:00,0.0,0.0,0.0,0.9999908329012765,9.167098723348524e-06
2003-01-13 19:00:00,0.0,0.0,0.0,0.9999908586668804,9.141333119603458e-06
2003-01-14 19:00:00,0.0,0.0,0.0,0.9999909265070077,9.07349299226604e-06
2003-01-15 19:00:00,0.0,0.0,0.0,0.9999907893380224,9.210661977590572e-06
2003-01-16 19:00:00,0.0,0.0,0.0,0.9999906964271201,9.303572879944399e-06
2003-01-20 19:00:00,0.0,0.0,0.0,0.9999906667534495,9.333246550518261e-06
2003-01-21 19:00:00,0.0,0.0,0.0,0.9999905091483434,9.490851656701818e-06
2003-01-22 19:00:00,0.0,0.0,0.0,0.9999903548160284,9.645183971589797e-06
2003-01-23 19:00:00,0.0,0.0,0.0,0.9999904977723507,9.502227649306717e-06
2003-01-26 19:00:00,0.0,0.0,0.0,0.9999901175085185,9.882491481480129e-06
2003-01-27 19:00:00,0.0,0.0,0.0,0.9999899642354004,1.0035764599556977e-05
2003-01-28 19:00:00,0.0,0.0,0.0,0.9999901053077563,9.894692243636884e-06
2003-01-29 19:00:00,0.0,0.0,0.0,0.9999901218549674,9.878145032664187e-06
2003-01-30 19:00:00,0.0,0.0,0.0,0.9999898651754568,1.0134824543107823e-05
2003-02-02 19:00:00,0.0,0.0,0.0,0.9999900595736875,9.940426312566e-06
2003-02-03 19:00:00,0.0,0.0,0.0,0.9999900808292723,9.919170727612294e-06
2003-02-04 19:00:00,0.0,0.0,0.0,0.9999898364967362,1.016350326382414e-05
2003-02-05 19:00:00,0.0,0.0,0.0,0.9999897383007922,1.026169920793427e-05
2003-02-06 19:00:00,0.0,0.0,0.0,0.9999896133152646,1.0386684735369817e-05
2003-02-09 19:00:00,0.0,0.0,0.0,0.9999895412700163,1.0458729983647339e-05
2003-02-10 19:00:00,0.0,0.0,0.0,0.999989610017677,1.0389982323036294e-05
2003-02-11 19:00:00,0.0,0.0,0.0,0.9999894614360393,1.0538563960667296e-05
2003-02-12 19:00:00,0.0,0.0,0.0,0.999989324435574,1.067556442601428e-05
2003-02-13 19:00:00,0.0,0.0,0.0,0.9999894012533597,1.0598746640371353e-05
2003-02-17 19:00:00,0.0,0.0,0.0,0.9999896333231261,1.0366676874041829e-05
2003-02-18 19:00:00,0.0,0.0,0.0,0.9999897931429175,1.0206857082479323e-05
2003-02-19 19:00:00,0.0,0.0,0.0,0.9999897673813676,1.0232618632438978e-05
2003-02-20 19:00:00,0.0,0.0,0.0,0.9999896680104651,1.0331989534890212e-05
2003-02-23 19:00:00,0.0,0.0,0.0,0.9999898171209699,1.0182879030063594e-05
2003-02-24 19:00:00,0.0,0.0,0.0,0.9999895398456421,1.0460154357870276e-05
2003-02-25 19:00:00,0.0,0.0,0.0,0.9999896383465613,1.0361653438627508e-05
2003-02-26 19:00:00,0.0,0.0,0.0,0.9999895162618757,1.048373812427853e-05
2003-02-27 19:00:00,0.0,0.0,0.0,0.9999896647452574,1.0335254742591278e-05
2003-03-02 19:00:00,0.0,0.0,0.0,0.9999897122085537,1.028779144634523e-05
2003-03-03 19:00:00,0.0,0.0,0.0,0.9999895969087815,1.0403091218461595e-05
2003-03-04 19:00:00,0.0,0.0,0.0,0.9999894431391287,1.0556860871205278e-05
2003-03-05 19:00:00,0.0,0.0,0.0,0.9999895886027188,1.0411397281197659e-05
2003-03-06 19:00:00,0.0,0.0,0.0,0.9999894397875138,1.0560212486197588e-05
2003-03-09 19:00:00,0.0,0.0,0.0,0.9999895299572272,1.0470042772724844e-05
2003-03-10 19:00:00,0.0,0.0,0.0,0.9999891346233063,1.0865376693730997e-05
2003-03-11 19:00:00,0.0,0.0,0.0,0.9999889501292806,1.1049870719516091e-05
2003-03-12 19:00:00,0.0,0.0,0.0,0.9999889652464242,1.1034753575784494e-05
2003-03-13 19:00:00,0.0,0.0,0.0,0.9999894159353304,1.0584064669568807e-05
2003-03-16 19:00:00,0.0,0.0,0.0,0.9999894605470777,1.0539452922330678e-05
2003-03-17 19:00:00,0.0,0.0,0.0,0.9999897719743922,1.0228025607735544e-05
2003-03-18 19:00:00,0.0,0.0,0.0,0.9999898279005918,1.0172099408256998e-05
2003-03-19 19:00:00,0.0,0.0,0.0,0.9999899720287899,1.0027971210171602e-05
2003-03-20 19:00:00,0.0,0.0,0.0,0.9999899843215382,1.0015678461834722e-05
2003-03-23 19:00:00,0.0,0.0,0.0,0.9999902304420178,9.769557982239265e-06
2003-03-24 19:00:00,0.0,0.0,0.0,0.9999898764904378,1.012350956215206e-05
2003-03-25 19:00:00,0.0,0.0,0.0,0.9999899502009004,1.0049799099562396e-05
2003-03-26 19:00:00,0.0,0.0,0.0,0.9999899016598705,1.0098340129498575e-05
2003-03-27 19:00:00,0.0,0.0,0.0,0.9999898383555311,1.016164446884113e-05
2003-03-30 19:00:00,0.0,0.0,0.0,0.9999898271826473,1.017281735278121e-05
2003-03-31 19:00:00,0.0,0.0,0.0,0.9999895805216288,1.0419478371200496e-05
2003-04-01 19:00:00,0.0,0.0,0.0,0.9999898478293697,1.0152170630294889e-05
2003-04-02 19:00:00,0.0,0.0,0.0,0.9999901062123393,9.893787660593733e-06
2003-04-03 19:00:00,0.0,0.0,0.0,0.9999900591840896,9.940815910420525e-06
2003-04-06 20:00:00,0.0,0.0,0.0,0.9999901570735439,9.842926456093288e-06
2003-04-07 20:00:00,0.0,0.0,0.0,0.9999901912011547,9.808798845189932e-06
2003-04-08 20:00:00,0.0,0.0,0.0,0.9999901896442179,9.810355782113327e-06
2003-04-09 20:00:00,0.0,0.0,0.0,0.9999900483043951,9.95169560494325e-06
2003-04-10 20:00:00,0.0,0.0,0.0,0.9999901283800436,9.871619956309744e-06
2003-04-13 20:00:00,0.0,0.0,0.0,0.9999901223106301,9.877689369874794e-06
2003-04-14 20:00:00,0.0,0.0,0.0,0.9999903150658732,9.684934126799161e-06
2003-04-15 20:00:00,0.0,0.0,0.0,0.9999904753136708,9.524686329104323e-06
2003-04-16 20:00:00,0.0,0.0,0.0,0.9999903422035156,9.657796484443652e-06
2003-04-20 20:00:00,0.0,0.0,0.0,0.9999905098371061,9.490162893893416e-06
2003-04-21 20:00:00,0.0,0.0,0.0,0.9999904749661398,9.525033860275406e-06
2003-04-22 20:00:00,0.0,0.0,0.0,0.9999907577048336,9.242295166497176e-06
2003-04-23 20:00:00,0.0,0.0,0.0,0.9999908227380065,9.177261993499294e-06
2003-04-24 20:00:00,0.0,0.0,0.0,0.9999906269185075,9.373081492573741e-06
2003-04-27 20:00:00,0.0,0.0,0.0,0.9999905230449113,9.476955088631116e-06
2003-04-28 20:00:00,0.0,0.0,0.0,0.999990684332262,9.31566773798608e-06
2003-04-29 20:00:00,0.0,0.0,0.0,0.9999906948391536,9.305160846453222e-06
2003-04-30 20:00:00,0.0,0.0,0.0,0.9999907132731074,9.286726892602252e-06
2003-05-01 20:00:00,0.0,0.0,0.0,0.9999907078225968,9.292177403231603e-06
2003-05-04 20:00:00,0.0,0.0,0.0,0.9999908512554204,9.148744579527804e-06
2003-05-05 20:00:00,0.0,0.0,0.0,0.9999908110779714,9.188922028693283e-06
2003-05-06 20:00:00,0.0,0.0,0.0,0.9999908791023002,9.120897699821978e-06
2003-05-07 20:00:00,0.0,0.0,0.0,0.9999908198179449,9.180182055165365e-06
2003-05-08 20:00:00,0.0,0.0,0.0,0.9999907123719752,9.28762802478063e-06
2003-05-11 20:00:00,0.0,0.0,0.0,0.9999907700889598,9.229911040295944e-06
2003-05-12 20:00:00,0.0,0.0,0.0,0.9999908733099279,9.126690072081355e-06
2003-05-13 20:00:00,0.0,0.0,0.0,0.9999908449437267,9.155056273313437e-06
2003-05-14 20:00:00,0.0,0.0,0.0,0.9999908396316174,9.160368382672974e-06
2003-05-15 20:00:00,0.0,0.0,0.0,0.9999909299054534,9.07009454666046e-06
2003-05-18 20:00:00,0.0,0.0,0.0,0.9999909511174705,9.048882529541434e-06
2003-05-19 20:00:00,0.0,0.0,0.0,0.9999906980754735,9.301924526549606e-06
2003-05-20 20:00:00,0.0,0.0,0.0,0.9999907045498075,9.295450192495433e-06
2003-05-21 20:00:00,0.0,0.0,0.0,0.9999907228944842,9.27710551581637e-06
2003-05-22 20:00:00,0.0,0.0,0.0,0.9999907490375776,9.250962422320696e-06
2003-05-26 20:00:00,0.0,0.0,0.0,0.9999907828411043,9.217158895680696e-06
2003-05-27 20:00:00,0.0,0.0,0.0,0.9999909462648281,9.053735171861718e-06
2003-05-28 20:00:00,0.0,0.0,0.0,0.9999910527610304,8.947238969550426e-06
2003-05-29 20:00:00,0.0,0.0,0.0,0.9999909546785039,9.045321496054273e-06
2003-06-01 20:00:00,0.0,0.0,0.0,0.9999911337358828,8.866264117286834e-06
2003-06-02 20:00:00,0.0,0.0,0.0,0.9999912110541883,8.788945811641217e-06
2003-06-03 20:00:00,0.0,0.0,0.0,0.9999912590426248,8.740957375251366e-06
2003-06-04 20:00:00,0.0,0.0,0.0,0.9999913821482477,8.617851752245822e-06
2003-06-05 20:00:00,0.0,0.0,0.0,0.9999914349925173,8.565007482783856e-06
2003-06-08 20:00:00,0.0,0.0,0.0,0.9999914268913429,8.573108657154948e-06
2003-06-09 20:00:00,0.0,0.0,0.0,0.9999912429504058,8.75704959428409e-06
2003-06-10 20:00:00,0.0,0.0,0.0,0.9999913148359421,8.685164057958922e-06
2003-06-11 20:00:00,0.0,0.0,0.0,0.9999914430086714,8.556991328722374e-06
2003-06-12 20:00:00,0.0,0.0,0.0,0.999991424819909,8.575180090963645e-06
2003-06-15 20:00:00,0.0,0.0,0.0,0.9999913929974639,8.607002536053904e-06
2003-06-16 20:00:00,0.0,0.0,0.0,0.9999915972240785,8.402775921508673e-06
2003-06-17 20:00:00,0.0,0.0,0.0,0.9999915926478985,8.407352101448684e-06
